"BehaviorSpace results (NetLogo 6.4.0)","Table version 2.0"
"modelo 2 - complejo - random walker.nlogo"
"complex_experiment_100"
"09/23/2024 10:38:20:394 -0500"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"1","2586","4","10"
"1","2587","4","10"
"1","2588","4","10"
"1","2589","4","10"
"1","2590","4","10"
"1","2591","4","10"
"1","2592","4","10"
"1","2593","4","11"
"1","2594","4","10"
"1","2595","4","10"
"1","2596","4","11"
"1","2597","4","11"
"1","2598","4","10"
"1","2599","4","10"
"1","2600","4","10"
"1","2601","4","10"
"1","2602","4","10"
"1","2603","4","11"
"1","2604","4","11"
"1","2605","3","11"
"1","2606","4","10"
"1","2607","4","10"
"1","2608","4","10"
"1","2609","4","11"
"1","2610","4","11"
"1","2611","4","11"
"1","2612","4","11"
"1","2613","4","11"
"1","2614","4","11"
"1","2615","3","11"
"1","2616","3","11"
"1","2617","3","11"
"1","2618","3","11"
"1","2619","3","11"
"1","2620","3","11"
"1","2621","3","11"
"1","2622","3","11"
"1","2623","4","12"
"1","2624","4","11"
"1","2625","4","11"
"1","2626","3","11"
"1","2627","4","11"
"1","2628","3","11"
"1","2629","3","11"
"1","2630","4","11"
"1","2631","4","11"
"1","2632","4","11"
"1","2633","4","11"
"1","2634","3","11"
"1","2635","3","11"
"1","2636","3","12"
"1","2637","3","11"
"1","2638","3","11"
"1","2639","3","12"
"1","2640","3","12"
"1","2641","3","12"
"1","2642","3","12"
"1","2643","3","11"
"1","2644","3","11"
"1","2645","3","11"
"1","2646","3","11"
"1","2647","3","11"
"1","2648","3","11"
"1","2649","3","11"
"1","2650","3","11"
"1","2651","3","11"
"1","2652","3","11"
"1","2653","3","11"
"1","2654","3","11"
"1","2655","3","11"
"1","2656","3","11"
"1","2657","3","11"
"1","2658","3","11"
"1","2659","4","11"
"1","2660","4","11"
"1","2661","4","11"
"1","2662","4","11"
"1","2663","4","11"
"1","2664","4","11"
"1","2665","4","11"
"1","2666","4","11"
"1","2667","4","11"
"1","2668","3","11"
"1","2669","3","11"
"1","2670","3","11"
"1","2671","3","11"
"1","2672","3","11"
"1","2673","3","10"
"1","2674","4","11"
"1","2675","3","10"
"1","2676","3","10"
"1","2677","4","10"
"1","2678","4","10"
"1","2679","4","10"
"1","2680","4","10"
"1","2681","4","10"
"1","2682","4","10"
"1","2683","4","10"
"1","2684","4","10"
"1","2685","4","10"
"1","2686","4","10"
"1","2687","4","9"
"1","2688","4","9"
"1","2689","4","10"
"1","2690","4","10"
"1","2691","4","10"
"1","2692","4","10"
"1","2693","4","10"
"1","2694","4","10"
"1","2695","4","10"
"1","2696","4","10"
"1","2697","4","10"
"1","2698","4","10"
"1","2699","4","10"
"1","2700","3","10"
"1","2701","3","10"
"1","2702","4","10"
"1","2703","3","10"
"1","2704","3","10"
"1","2705","3","10"
"1","2706","3","10"
"1","2707","3","10"
"1","2708","3","10"
"1","2709","3","10"
"1","2710","4","10"
"1","2711","3","10"
"1","2712","4","10"
"1","2713","4","10"
"1","2714","4","10"
"1","2715","3","10"
"1","2716","3","10"
"1","2717","3","10"
"1","2718","3","10"
"1","2719","3","10"
"1","2720","3","11"
"1","2721","3","10"
"1","2722","3","10"
"1","2723","3","10"
"1","2724","3","10"
"1","2725","4","10"
"1","2726","4","10"
"1","2727","4","10"
"1","2728","4","10"
"1","2729","4","10"
"1","2730","4","10"
"1","2731","4","10"
"1","2732","4","10"
"1","2733","4","10"
"1","2734","4","10"
"1","2735","4","10"
"1","2736","4","10"
"1","2737","4","10"
"1","2738","3","10"
"1","2739","3","10"
"1","2740","3","10"
"1","2741","3","10"
"1","2742","3","10"
"1","2743","3","10"
"1","2744","3","10"
"1","2745","3","10"
"1","2746","3","10"
"1","2747","3","10"
"1","2748","3","10"
"1","2749","3","10"
"1","2750","3","10"
"1","2751","3","10"
"1","2752","3","10"
"1","2753","3","9"
"1","2754","3","9"
"1","2755","3","9"
"1","2756","3","9"
"1","2757","3","9"
"1","2758","3","9"
"1","2759","3","9"
"1","2760","3","9"
"1","2761","3","9"
"1","2762","3","9"
"1","2763","3","9"
"1","2764","3","9"
"1","2765","3","9"
"1","2766","3","9"
"1","2767","3","9"
"1","2768","3","9"
"1","2769","3","9"
"1","2770","3","8"
"1","2771","3","8"
"1","2772","3","8"
"1","2773","3","9"
"1","2774","3","8"
"1","2775","3","8"
"1","2776","3","8"
"1","2777","3","8"
"1","2778","3","8"
"1","2779","3","8"
"1","2780","3","8"
"1","2781","3","8"
"1","2782","3","8"
"1","2783","3","8"
"1","2784","3","8"
"1","2785","4","8"
"1","2786","4","8"
"1","2787","3","8"
"1","2788","4","7"
"1","2789","4","7"
"1","2790","4","7"
"1","2791","4","7"
"1","2792","4","7"
"1","2793","4","7"
"1","2794","4","7"
"1","2795","4","7"
"1","2796","4","7"
"1","2797","5","7"
"1","2798","4","7"
"1","2799","4","7"
"1","2800","4","7"
"1","2801","4","7"
"1","2802","4","8"
"1","2803","4","7"
"1","2804","5","7"
"1","2805","5","7"
"1","2806","5","8"
"1","2807","5","8"
"1","2808","5","7"
"1","2809","5","8"
"1","2810","5","8"
"1","2811","5","8"
"1","2812","5","8"
"1","2813","5","8"
"1","2814","5","8"
"1","2815","5","8"
"1","2816","5","8"
"1","2817","5","8"
"1","2818","5","8"
"1","2819","5","8"
"1","2820","5","8"
"1","2821","5","8"
"1","2822","6","8"
"1","2823","6","7"
"1","2824","6","7"
"1","2825","6","7"
"1","2826","6","7"
"1","2827","6","7"
"1","2828","6","7"
"1","2829","6","7"
"1","2830","7","7"
"1","2831","7","7"
"1","2832","6","7"
"1","2833","7","7"
"1","2834","6","7"
"1","2835","7","7"
"1","2836","6","7"
"1","2837","6","7"
"1","2838","6","7"
"1","2839","6","7"
"1","2840","7","6"
"1","2841","7","6"
"1","2842","7","6"
"1","2843","7","7"
"1","2844","7","7"
"1","2845","7","7"
"1","2846","7","7"
"1","2847","7","7"
"1","2848","7","7"
"1","2849","7","7"
"1","2850","7","7"
"1","2851","7","7"
"1","2852","7","7"
"1","2853","7","7"
"1","2854","7","7"
"1","2855","7","7"
"1","2856","7","7"
"1","2857","7","7"
"1","2858","7","7"
"1","2859","7","7"
"1","2860","7","7"
"1","2861","7","6"
"1","2862","7","6"
"1","2863","8","6"
"1","2864","8","6"
"1","2865","8","6"
"1","2866","8","6"
"1","2867","8","6"
"1","2868","8","7"
"1","2869","8","7"
"1","2870","8","7"
"1","2871","8","7"
"1","2872","8","7"
"1","2873","8","7"
"1","2874","8","7"
"1","2875","7","7"
"1","2876","7","7"
"1","2877","8","7"
"1","2878","8","6"
"1","2879","8","6"
"1","2880","8","6"
"1","2881","8","6"
"1","2882","8","6"
"1","2883","8","6"
"1","2884","8","6"
"1","2885","8","6"
"1","2886","8","6"
"1","2887","8","6"
"1","2888","8","6"
"1","2889","8","6"
"1","2890","8","6"
"1","2891","8","6"
"1","2892","8","6"
"1","2893","8","6"
"1","2894","8","6"
"1","2895","9","6"
"1","2896","9","6"
"1","2897","9","6"
"1","2898","9","6"
"1","2899","9","6"
"1","2900","9","6"
"1","2901","9","6"
"1","2902","9","5"
"1","2903","9","6"
"1","2904","9","5"
"1","2905","10","5"
"1","2906","10","5"
"1","2907","10","5"
"1","2908","10","5"
"1","2909","10","5"
"1","2910","10","5"
"1","2911","10","5"
"1","2912","9","5"
"1","2913","9","5"
"1","2914","9","5"
"1","2915","9","6"
"1","2916","9","5"
"1","2917","9","5"
"1","2918","9","5"
"1","2919","9","5"
"1","2920","9","5"
"1","2921","9","5"
"1","2922","10","5"
"1","2923","9","6"
"1","2924","9","6"
"1","2925","9","6"
"1","2926","9","6"
"1","2927","10","6"
"1","2928","9","6"
"1","2929","10","6"
"1","2930","10","6"
"1","2931","10","6"
"1","2932","10","6"
"1","2933","10","6"
"1","2934","10","6"
"1","2935","10","6"
"1","2936","10","6"
"1","2937","10","6"
"1","2938","10","6"
"1","2939","10","6"
"1","2940","10","6"
"1","2941","10","6"
"1","2942","10","6"
"1","2943","10","6"
"1","2944","10","6"
"1","2945","10","6"
"1","2946","10","6"
"1","2947","10","6"
"1","2948","9","6"
"1","2949","10","6"
"1","2950","10","6"
"1","2951","9","6"
"1","2952","9","6"
"1","2953","10","6"
"1","2954","10","6"
"1","2955","10","6"
"1","2956","10","6"
"1","2957","10","6"
"1","2958","10","6"
"1","2959","10","6"
"1","2960","10","6"
"1","2961","10","6"
"1","2962","10","6"
"1","2963","10","6"
"1","2964","10","6"
"1","2965","10","6"
"1","2966","10","6"
"1","2967","10","6"
"1","2968","11","6"
"1","2969","11","5"
"1","2970","11","6"
"1","2971","11","5"
"1","2972","11","5"
"1","2973","11","5"
"1","2974","11","5"
"1","2975","11","5"
"1","2976","11","5"
"1","2977","11","5"
"1","2978","12","5"
"1","2979","12","5"
"1","2980","11","5"
"1","2981","11","5"
"1","2982","11","5"
"1","2983","11","5"
"1","2984","11","5"
"1","2985","11","5"
"1","2986","11","4"
"1","2987","11","5"
"1","2988","11","4"
"1","2989","11","5"
"1","2990","11","5"
"1","2991","11","5"
"1","2992","11","5"
"1","2993","11","5"
"1","2994","11","5"
"1","2995","11","5"
"1","2996","11","4"
"1","2997","11","4"
"1","2998","11","4"
"1","2999","11","5"
"1","3000","11","5"
"1","3001","11","5"
"1","3002","11","4"
"1","3003","11","4"
"1","3004","11","4"
"1","3005","11","4"
"1","3006","11","5"
"1","3007","11","4"
"1","3008","11","5"
"1","3009","11","5"
"1","3010","11","5"
"1","3011","11","5"
"1","3012","11","5"
"1","3013","11","5"
"1","3014","11","5"
"1","3015","11","5"
"1","3016","11","4"
"1","3017","11","4"
"1","3018","10","4"
"1","3019","10","5"
"1","3020","10","5"
"1","3021","10","5"
"1","3022","10","5"
"1","3023","10","5"
"1","3024","10","5"
"1","3025","10","5"
"1","3026","10","4"
"1","3027","10","4"
"1","3028","10","4"
"1","3029","11","4"
"1","3030","11","5"
"1","3031","11","5"
"1","3032","11","5"
"1","3033","11","5"
"1","3034","11","5"
"1","3035","11","5"
"1","3036","11","5"
"1","3037","11","5"
"1","3038","11","4"
"1","3039","11","4"
"1","3040","11","4"
"1","3041","11","4"
"1","3042","11","4"
"1","3043","11","4"
"1","3044","11","4"
"1","3045","11","4"
"1","3046","11","4"
"1","3047","11","4"
"1","3048","11","4"
"1","3049","11","4"
"1","3050","11","4"
"1","3051","11","4"
"1","3052","11","4"
"1","3053","11","4"
"1","3054","11","4"
"1","3055","11","4"
"1","3056","11","4"
"1","3057","11","4"
"1","3058","11","5"
"1","3059","11","5"
"1","3060","11","4"
"1","3061","10","4"
"1","3062","10","4"
"1","3063","10","4"
"1","3064","10","4"
"1","3065","10","4"
"1","3066","10","4"
"1","3067","10","4"
"1","3068","10","4"
"1","3069","10","5"
"1","3070","10","4"
"1","3071","10","5"
"1","3072","10","4"
"1","3073","10","4"
"1","3074","10","4"
"1","3075","10","4"
"1","3076","11","4"
"1","3077","10","4"
"1","3078","10","4"
"1","3079","10","4"
"1","3080","10","4"
"1","3081","10","4"
"1","3082","11","4"
"1","3083","11","4"
"1","3084","11","4"
"1","3085","11","5"
"1","3086","11","5"
"1","3087","11","5"
"1","3088","11","5"
"1","3089","11","5"
"1","3090","11","5"
"1","3091","10","5"
"1","3092","10","5"
"1","3093","10","5"
"1","3094","10","6"
"1","3095","10","5"
"1","3096","10","6"
"1","3097","10","5"
"1","3098","10","5"
"1","3099","10","5"
"1","3100","10","5"
"1","3101","10","5"
"1","3102","10","6"
"1","3103","10","6"
"1","3104","9","6"
"1","3105","10","6"
"1","3106","10","6"
"1","3107","10","6"
"1","3108","10","6"
"1","3109","9","7"
"1","3110","9","6"
"1","3111","9","6"
"1","3112","9","6"
"1","3113","9","7"
"1","3114","9","7"
"1","3115","9","6"
"1","3116","9","6"
"1","3117","9","6"
"1","3118","9","6"
"1","3119","9","6"
"1","3120","9","6"
"1","3121","9","6"
"1","3122","9","6"
"1","3123","9","6"
"1","3124","9","6"
"1","3125","9","6"
"1","3126","9","6"
"1","3127","10","6"
"1","3128","10","6"
"1","3129","9","6"
"1","3130","9","6"
"1","3131","9","6"
"1","3132","9","6"
"1","3133","9","6"
"1","3134","9","6"
"1","3135","10","6"
"1","3136","10","6"
"1","3137","10","6"
"1","3138","10","7"
"1","3139","10","7"
"1","3140","10","6"
"1","3141","10","6"
"1","3142","10","6"
"1","3143","10","6"
"1","3144","10","6"
"1","3145","10","6"
"1","3146","10","6"
"1","3147","10","6"
"1","3148","10","6"
"1","3149","10","6"
"1","3150","9","6"
"1","3151","9","6"
"1","3152","10","6"
"1","3153","10","6"
"1","3154","10","6"
"1","3155","10","6"
"1","3156","10","6"
"1","3157","10","5"
"1","3158","10","6"
"1","3159","10","6"
"1","3160","10","6"
"1","3161","10","6"
"1","3162","10","6"
"1","3163","10","6"
"1","3164","10","6"
"1","3165","10","6"
"1","3166","10","6"
"1","3167","10","7"
"1","3168","10","7"
"1","3169","10","7"
"1","3170","10","7"
"1","3171","10","7"
"1","3172","10","7"
"1","3173","10","7"
"1","3174","10","7"
"1","3175","10","7"
"1","3176","10","7"
"1","3177","10","8"
"1","3178","10","8"
"1","3179","10","7"
"1","3180","10","7"
"1","3181","10","8"
"1","3182","10","8"
"1","3183","10","8"
"1","3184","10","7"
"1","3185","10","8"
"1","3186","10","7"
"1","3187","10","7"
"1","3188","11","7"
"1","3189","11","7"
"1","3190","11","7"
"1","3191","11","7"
"1","3192","11","7"
"1","3193","11","7"
"1","3194","11","7"
"1","3195","11","7"
"1","3196","11","7"
"1","3197","11","7"
"1","3198","11","7"
"1","3199","11","7"
"1","3200","11","7"
"1","3201","11","7"
"1","3202","11","7"
"1","3203","11","7"
"1","3204","11","7"
"1","3205","11","7"
"1","3206","11","7"
"1","3207","11","7"
"1","3208","11","7"
"1","3209","11","7"
"1","3210","11","7"
"1","3211","11","7"
"1","3212","10","7"
"1","3213","10","7"
"1","3214","10","7"
"1","3215","10","6"
"1","3216","10","7"
"1","3217","10","7"
"1","3218","11","7"
"1","3219","10","7"
"1","3220","10","7"
"1","3221","10","7"
"1","3222","10","7"
"1","3223","11","7"
"1","3224","10","7"
"1","3225","10","7"
"1","3226","10","7"
"1","3227","10","7"
"1","3228","10","7"
"1","3229","10","7"
"1","3230","10","7"
"1","3231","10","7"
"1","3232","10","8"
"1","3233","10","8"
"1","3234","10","8"
"1","3235","10","7"
"1","3236","10","8"
"1","3237","10","8"
"1","3238","10","7"
"1","3239","10","7"
"1","3240","10","7"
"1","3241","10","8"
"1","3242","10","7"
"1","3243","10","7"
"1","3244","10","7"
"1","3245","10","7"
"1","3246","10","7"
"1","3247","10","7"
"1","3248","10","7"
"1","3249","10","7"
"1","3250","10","7"
"1","3251","10","7"
"1","3252","10","8"
"1","3253","10","8"
"1","3254","10","8"
"1","3255","10","8"
"1","3256","10","8"
"1","3257","10","8"
"1","3258","10","8"
"1","3259","10","8"
"1","3260","10","9"
"1","3261","10","9"
"1","3262","10","9"
"1","3263","10","8"
"1","3264","10","9"
"1","3265","10","9"
"1","3266","10","9"
"1","3267","10","9"
"1","3268","10","9"
"1","3269","10","9"
"1","3270","10","9"
"1","3271","10","8"
"1","3272","10","8"
"1","3273","10","8"
"1","3274","10","8"
"1","3275","10","8"
"1","3276","10","8"
"1","3277","10","8"
"1","3278","11","8"
"1","3279","11","8"
"1","3280","11","8"
"1","3281","11","8"
"1","3282","11","8"
"1","3283","11","7"
"1","3284","11","7"
"1","3285","11","7"
"1","3286","11","7"
"1","3287","11","7"
"1","3288","11","7"
"1","3289","11","7"
"1","3290","11","7"
"1","3291","11","7"
"1","3292","11","7"
"1","3293","11","7"
"1","3294","11","7"
"1","3295","11","7"
"1","3296","11","7"
"1","3297","11","6"
"1","3298","11","6"
"1","3299","11","6"
"1","3300","12","6"
"1","3301","12","6"
"1","3302","12","7"
"1","3303","12","7"
"1","3304","12","7"
"1","3305","12","7"
"1","3306","12","6"
"1","3307","12","6"
"1","3308","12","6"
"1","3309","12","6"
"1","3310","12","6"
"1","3311","12","6"
"1","3312","12","6"
"1","3313","12","6"
"1","3314","12","6"
"1","3315","12","7"
"1","3316","12","7"
"1","3317","12","7"
"1","3318","12","6"
"1","3319","12","6"
"1","3320","12","6"
"1","3321","12","7"
"1","3322","12","7"
"1","3323","12","6"
"1","3324","12","6"
"1","3325","12","6"
"1","3326","12","6"
"1","3327","12","6"
"1","3328","12","6"
"1","3329","12","6"
"1","3330","12","6"
"1","3331","11","6"
"1","3332","11","6"
"1","3333","11","6"
"1","3334","11","6"
"1","3335","11","6"
"1","3336","11","6"
"1","3337","11","6"
"1","3338","11","6"
"1","3339","11","6"
"1","3340","11","6"
"1","3341","11","6"
"1","3342","11","6"
"1","3343","11","6"
"1","3344","11","6"
"1","3345","11","6"
"1","3346","11","6"
"1","3347","11","6"
"1","3348","11","6"
"1","3349","11","6"
"1","3350","11","6"
"1","3351","11","6"
"1","3352","11","5"
"1","3353","11","6"
"1","3354","11","6"
"1","3355","11","6"
"1","3356","11","6"
"1","3357","10","6"
"1","3358","11","6"
"1","3359","11","6"
"1","3360","11","6"
"1","3361","11","6"
"1","3362","11","6"
"1","3363","11","6"
"1","3364","11","6"
"1","3365","11","6"
"1","3366","11","6"
"1","3367","11","6"
"1","3368","11","6"
"1","3369","11","6"
"1","3370","12","6"
"1","3371","12","6"
"1","3372","12","6"
"1","3373","12","6"
"1","3374","12","6"
"1","3375","12","6"
"1","3376","12","6"
"1","3377","12","6"
"1","3378","12","6"
"1","3379","12","6"
"1","3380","12","6"
"1","3381","12","6"
"1","3382","12","5"
"1","3383","12","6"
"1","3384","11","6"
"1","3385","11","6"
"1","3386","11","6"
"1","3387","11","6"
"1","3388","11","6"
"1","3389","11","6"
"1","3390","11","6"
"1","3391","11","6"
"1","3392","11","6"
"1","3393","11","6"
"1","3394","11","6"
"1","3395","11","6"
"1","3396","11","7"
"1","3397","11","7"
"1","3398","11","7"
"1","3399","11","7"
"1","3400","11","7"
"1","3401","11","7"
"1","3402","11","7"
"1","3403","11","7"
"1","3404","11","7"
"1","3405","11","7"
"1","3406","11","7"
"1","3407","11","7"
"1","3408","11","7"
"1","3409","11","7"
"1","3410","11","7"
"1","3411","11","7"
"1","3412","11","7"
"1","3413","11","7"
"1","3414","11","7"
"1","3415","10","7"
"1","3416","11","7"
"1","3417","11","7"
"1","3418","10","7"
"1","3419","11","7"
"1","3420","11","6"
"1","3421","11","6"
"1","3422","11","7"
"1","3423","11","7"
"1","3424","11","7"
"1","3425","11","7"
"1","3426","11","7"
"1","3427","11","7"
"1","3428","11","7"
"1","3429","11","7"
"1","3430","11","7"
"1","3431","10","7"
"1","3432","11","7"
"1","3433","11","7"
"1","3434","11","7"
"1","3435","11","7"
"1","3436","11","7"
"1","3437","11","7"
"1","3438","11","7"
"1","3439","11","8"
"1","3440","11","8"
"1","3441","12","8"
"1","3442","12","7"
"1","3443","12","7"
"1","3444","12","7"
"1","3445","12","7"
"1","3446","12","7"
"1","3447","12","7"
"1","3448","12","7"
"1","3449","11","7"
"1","3450","11","7"
"1","3451","12","8"
"1","3452","12","7"
"1","3453","12","7"
"1","3454","11","8"
"1","3455","12","8"
"1","3456","12","8"
"1","3457","12","7"
"1","3458","12","8"
"1","3459","12","8"
"1","3460","12","8"
"1","3461","11","8"
"1","3462","11","8"
"1","3463","11","8"
"1","3464","11","8"
"1","3465","11","7"
"1","3466","11","8"
"1","3467","12","7"
"1","3468","12","7"
"1","3469","12","7"
"1","3470","11","7"
"1","3471","12","7"
"1","3472","11","7"
"1","3473","11","7"
"1","3474","11","7"
"1","3475","11","7"
"1","3476","11","7"
"1","3477","11","7"
"1","3478","11","7"
"1","3479","11","7"
"1","3480","11","7"
"1","3481","11","7"
"1","3482","11","7"
"1","3483","12","7"
"1","3484","12","7"
"1","3485","11","7"
"1","3486","11","7"
"1","3487","11","7"
"1","3488","11","7"
"1","3489","11","7"
"1","3490","12","7"
"1","3491","12","7"
"1","3492","12","7"
"1","3493","12","7"
"1","3494","12","7"
"1","3495","12","7"
"1","3496","12","7"
"1","3497","11","7"
"1","3498","11","7"
"1","3499","11","7"
"1","3500","11","7"
"1","3501","11","7"
"1","3502","11","7"
"1","3503","12","7"
"1","3504","12","7"
"1","3505","12","7"
"1","3506","12","6"
"1","3507","12","6"
"1","3508","12","6"
"1","3509","12","7"
"1","3510","12","7"
"1","3511","12","7"
"1","3512","12","6"
"1","3513","12","6"
"1","3514","12","6"
"1","3515","11","6"
"1","3516","11","6"
"1","3517","11","6"
"1","3518","11","6"
"1","3519","11","6"
"1","3520","11","6"
"1","3521","11","6"
"1","3522","11","6"
"1","3523","11","6"
"1","3524","11","6"
"1","3525","11","6"
"1","3526","11","5"
"1","3527","11","5"
"1","3528","11","5"
"1","3529","11","6"
"1","3530","11","6"
"1","3531","11","6"
"1","3532","11","5"
"1","3533","12","5"
"1","3534","12","5"
"1","3535","12","5"
"1","3536","11","5"
"1","3537","11","6"
"1","3538","11","6"
"1","3539","11","6"
"1","3540","12","6"
"1","3541","12","6"
"1","3542","11","5"
"1","3543","11","6"
"1","3544","11","6"
"1","3545","11","6"
"1","3546","11","6"
"1","3547","11","6"
"1","3548","11","6"
"1","3549","12","6"
"1","3550","12","6"
"1","3551","12","6"
"1","3552","13","6"
"1","3553","13","6"
"1","3554","13","6"
"1","3555","13","6"
"1","3556","13","6"
"1","3557","13","6"
"1","3558","13","6"
"1","3559","13","6"
"1","3560","13","6"
"1","3561","13","6"
"1","3562","13","6"
"1","3563","13","6"
"1","3564","13","6"
"1","3565","13","7"
"1","3566","13","6"
"1","3567","13","6"
"1","3568","13","7"
"1","3569","14","6"
"1","3570","14","7"
"1","3571","14","6"
"1","3572","14","6"
"1","3573","14","6"
"1","3574","14","6"
"1","3575","14","6"
"1","3576","14","6"
"1","3577","14","6"
"1","3578","13","6"
"1","3579","13","6"
"1","3580","13","6"
"1","3581","13","6"
"1","3582","13","6"
"1","3583","13","6"
"1","3584","13","6"
"1","3585","13","6"
"1","3586","13","6"
"1","3587","13","6"
"1","3588","13","6"
"1","3589","13","6"
"1","3590","13","6"
"1","3591","13","6"
"1","3592","13","6"
"1","3593","13","6"
"1","3594","13","5"
"1","3595","13","6"
"1","3596","13","6"
"1","3597","13","6"
"1","3598","13","6"
"1","3599","13","6"
"1","3600","13","6"
"1","3601","13","6"
"1","3602","13","6"
"1","3603","13","6"
"1","3604","13","6"
"1","3605","13","6"
"1","3606","14","6"
"1","3607","14","6"
"1","3608","13","6"
"1","3609","14","6"
"1","3610","14","6"
"1","3611","13","6"
"1","3612","13","6"
"1","3613","13","6"
"1","3614","13","6"
"1","3615","13","6"
"1","3616","13","6"
"1","3617","13","6"
"1","3618","13","6"
"1","3619","13","6"
"1","3620","13","6"
"1","3621","14","6"
"1","3622","14","6"
"1","3623","14","6"
"1","3624","14","6"
"1","3625","14","6"
"1","3626","14","6"
"1","3627","14","6"
"1","3628","14","6"
"1","3629","14","6"
"1","3630","14","6"
"1","3631","14","6"
"1","3632","14","6"
"1","3633","14","6"
"1","3634","14","5"
"1","3635","14","6"
"1","3636","14","6"
"1","3637","14","6"
"1","3638","14","6"
"1","3639","14","6"
"1","3640","14","6"
"1","3641","14","6"
"1","3642","14","6"
"1","3643","14","6"
"1","3644","14","6"
"1","3645","14","6"
"1","3646","14","6"
"1","3647","14","6"
"1","3648","14","6"
"1","3649","14","6"
"1","3650","14","6"
"1","3651","14","7"
"1","3652","14","7"
"1","3653","14","7"
"1","3654","14","7"
"1","3655","14","7"
"1","3656","14","6"
"1","3657","14","6"
"1","3658","14","7"
"1","3659","14","6"
"1","3660","14","7"
"1","3661","14","6"
"1","3662","14","6"
"1","3663","14","6"
"1","3664","14","7"
"1","3665","14","7"
"1","3666","14","7"
"1","3667","14","7"
"1","3668","14","7"
"1","3669","13","7"
"1","3670","14","7"
"1","3671","14","7"
"1","3672","14","7"
"1","3673","14","7"
"1","3674","14","7"
"1","3675","14","6"
"1","3676","14","7"
"1","3677","14","7"
"1","3678","14","7"
"1","3679","14","7"
"1","3680","14","7"
"1","3681","14","7"
"1","3682","14","7"
"1","3683","14","7"
"1","3684","14","7"
"1","3685","14","8"
"1","3686","14","8"
"1","3687","14","8"
"1","3688","15","8"
"1","3689","15","8"
"1","3690","15","8"
"1","3691","15","8"
"1","3692","15","8"
"1","3693","15","8"
"1","3694","15","8"
"1","3695","15","8"
"1","3696","15","8"
"1","3697","14","8"
"1","3698","14","8"
"1","3699","14","9"
"1","3700","14","9"
"1","3701","14","9"
"1","3702","14","9"
"1","3703","14","9"
"1","3704","14","9"
"1","3705","14","9"
"1","3706","14","9"
"1","3707","14","9"
"1","3708","14","9"
"1","3709","14","9"
"1","3710","13","9"
"1","3711","13","9"
"1","3712","13","9"
"1","3713","13","9"
"1","3714","13","10"
"1","3715","13","9"
"1","3716","13","9"
"1","3717","13","9"
"1","3718","14","9"
"1","3719","13","9"
"1","3720","13","9"
"1","3721","13","9"
"1","3722","13","10"
"1","3723","13","9"
"1","3724","13","9"
"1","3725","13","10"
"1","3726","13","10"
"1","3727","12","10"
"1","3728","12","10"
"1","3729","12","9"
"1","3730","12","9"
"1","3731","12","9"
"1","3732","12","9"
"1","3733","12","10"
"1","3734","12","9"
"1","3735","12","9"
"1","3736","11","9"
"1","3737","11","9"
"1","3738","11","9"
"1","3739","11","9"
"1","3740","11","9"
"1","3741","11","9"
"1","3742","11","9"
"1","3743","12","9"
"1","3744","12","9"
"1","3745","11","9"
"1","3746","11","9"
"1","3747","11","9"
"1","3748","11","9"
"1","3749","11","9"
"1","3750","11","9"
"1","3751","11","9"
"1","3752","11","9"
"1","3753","11","9"
"1","3754","11","9"
"1","3755","11","9"
"1","3756","11","9"
"1","3757","11","9"
"1","3758","12","10"
"1","3759","12","9"
"1","3760","11","9"
"1","3761","12","10"
"1","3762","12","10"
"1","3763","12","9"
"1","3764","12","10"
"1","3765","12","10"
"1","3766","12","10"
"1","3767","12","10"
"1","3768","12","10"
"1","3769","12","10"
"1","3770","12","10"
"1","3771","13","10"
"1","3772","13","9"
"1","3773","13","9"
"1","3774","13","9"
"1","3775","13","9"
"1","3776","13","9"
"1","3777","13","9"
"1","3778","13","9"
"1","3779","13","9"
"1","3780","13","9"
"1","3781","13","9"
"1","3782","13","9"
"1","3783","14","9"
"1","3784","14","9"
"1","3785","14","9"
"1","3786","14","9"
"1","3787","14","9"
"1","3788","14","9"
"1","3789","14","9"
"1","3790","13","9"
"1","3791","13","9"
"1","3792","13","9"
"1","3793","13","9"
"1","3794","13","9"
"1","3795","13","9"
"1","3796","13","10"
"1","3797","13","10"
"1","3798","13","10"
"1","3799","14","10"
"1","3800","13","10"
"1","3801","14","10"
"1","3802","14","10"
"1","3803","14","10"
"1","3804","14","10"
"1","3805","14","10"
"1","3806","13","10"
"1","3807","13","10"
"1","3808","14","10"
"1","3809","14","10"
"1","3810","14","9"
"1","3811","13","9"
"1","3812","13","9"
"1","3813","13","9"
"1","3814","14","10"
"1","3815","14","9"
"1","3816","13","9"
"1","3817","13","9"
"1","3818","13","9"
"1","3819","13","9"
"1","3820","13","10"
"1","3821","13","9"
"1","3822","13","10"
"1","3823","13","9"
"1","3824","14","10"
"1","3825","14","10"
"1","3826","14","10"
"1","3827","14","10"
"1","3828","14","10"
"1","3829","14","10"
"1","3830","14","10"
"1","3831","14","10"
"1","3832","14","10"
"1","3833","14","10"
"1","3834","14","10"
"1","3835","13","10"
"1","3836","13","11"
"1","3837","13","11"
"1","3838","13","11"
"1","3839","13","10"
"1","3840","13","10"
"1","3841","13","11"
"1","3842","13","11"
"1","3843","13","11"
"1","3844","13","11"
"1","3845","13","11"
"1","3846","13","11"
"1","3847","13","11"
