"BehaviorSpace results (NetLogo 6.4.0)","Table version 2.0"
"modelo 3 - caotico - random walk.nlogo"
"chaotic_walk"
"02/10/2025 20:53:00:300 -0500"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"1","2437","15","16"
"1","2438","15","16"
"1","2439","15","16"
"1","2440","15","16"
"1","2441","15","16"
"1","2442","15","16"
"1","2443","15","16"
"1","2444","15","16"
"1","2445","15","16"
"1","2446","15","16"
"1","2447","15","16"
"1","2448","15","16"
"1","2449","15","16"
"1","2450","15","16"
"1","2451","15","16"
"1","2452","15","16"
"1","2453","15","16"
"1","2454","15","16"
"1","2455","15","16"
"1","2456","15","16"
"1","2457","15","16"
"1","2458","16","16"
"1","2459","16","16"
"1","2460","16","16"
"1","2461","16","16"
"1","2462","16","16"
"1","2463","16","16"
"1","2464","16","16"
"1","2465","16","16"
"1","2466","16","16"
"1","2467","16","16"
"1","2468","16","16"
"1","2469","16","16"
"1","2470","16","16"
"1","2471","16","16"
"1","2472","16","16"
"1","2473","16","16"
"1","2474","16","16"
"1","2475","16","16"
"1","2476","16","16"
"1","2477","15","16"
"1","2478","15","16"
"1","2479","16","16"
"1","2480","15","16"
"1","2481","16","16"
"1","2482","15","16"
"1","2483","15","16"
"1","2484","15","16"
"1","2485","15","16"
"1","2486","16","16"
"1","2487","15","17"
"1","2488","15","17"
"1","2489","16","17"
"1","2490","16","16"
"1","2491","15","16"
"1","2492","16","16"
"1","2493","16","16"
"1","2494","16","16"
"1","2495","16","16"
"1","2496","15","16"
"1","2497","15","16"
"1","2498","15","16"
"1","2499","15","16"
"1","2500","16","16"
"1","2501","16","16"
"1","2502","15","16"
"1","2503","15","16"
"1","2504","16","17"
"1","2505","15","17"
"1","2506","16","17"
"1","2507","16","17"
"1","2508","16","16"
"1","2509","16","17"
"1","2510","16","17"
"1","2511","15","17"
"1","2512","15","16"
"1","2513","15","16"
"1","2514","15","16"
"1","2515","15","16"
"1","2516","15","16"
"1","2517","15","16"
"1","2518","15","16"
"1","2519","15","16"
"1","2520","16","16"
"1","2521","15","16"
"1","2522","15","16"
"1","2523","15","16"
"1","2524","15","16"
"1","2525","15","16"
"1","2526","15","16"
"1","2527","15","16"
"1","2528","15","16"
"1","2529","15","16"
"1","2530","15","16"
"1","2531","15","16"
"1","2532","15","16"
"1","2533","15","16"
"1","2534","15","16"
"1","2535","15","16"
"1","2536","15","16"
"1","2537","15","16"
"1","2538","15","16"
"1","2539","15","16"
"1","2540","15","16"
"1","2541","15","16"
"1","2542","15","16"
"1","2543","15","16"
"1","2544","15","16"
"1","2545","15","16"
"1","2546","15","16"
"1","2547","15","16"
"1","2548","15","16"
"1","2549","15","16"
"1","2550","15","16"
"1","2551","15","16"
"1","2552","15","16"
"1","2553","15","16"
"1","2554","15","16"
"1","2555","15","16"
"1","2556","15","15"
"1","2557","15","16"
"1","2558","15","15"
"1","2559","15","15"
"1","2560","15","15"
"1","2561","15","15"
"1","2562","15","15"
"1","2563","15","15"
"1","2564","15","15"
"1","2565","15","15"
"1","2566","15","15"
"1","2567","15","15"
"1","2568","15","15"
"1","2569","15","15"
"1","2570","15","15"
"1","2571","15","15"
"1","2572","15","15"
"1","2573","15","15"
"1","2574","14","15"
"1","2575","15","15"
"1","2576","15","15"
"1","2577","15","15"
"1","2578","15","15"
"1","2579","15","15"
"1","2580","15","15"
"1","2581","14","15"
"1","2582","15","15"
"1","2583","15","16"
"1","2584","15","15"
"1","2585","15","15"
"1","2586","15","16"
"1","2587","15","16"
"1","2588","15","16"
"1","2589","15","16"
"1","2590","15","16"
"1","2591","15","16"
"1","2592","15","16"
"1","2593","15","16"
"1","2594","15","16"
"1","2595","15","16"
"1","2596","15","16"
"1","2597","15","16"
"1","2598","15","16"
"1","2599","15","16"
"1","2600","15","16"
"1","2601","15","16"
"1","2602","14","15"
"1","2603","15","15"
"1","2604","14","15"
"1","2605","14","15"
"1","2606","14","16"
"1","2607","14","16"
"1","2608","14","15"
"1","2609","14","15"
"1","2610","14","15"
"1","2611","14","16"
"1","2612","14","16"
"1","2613","14","16"
"1","2614","14","16"
"1","2615","14","16"
"1","2616","14","16"
"1","2617","14","16"
"1","2618","14","16"
"1","2619","14","16"
"1","2620","14","16"
"1","2621","14","16"
"1","2622","14","16"
"1","2623","14","16"
"1","2624","14","16"
"1","2625","14","16"
"1","2626","14","16"
"1","2627","15","16"
"1","2628","15","16"
"1","2629","14","16"
"1","2630","14","16"
"1","2631","14","16"
"1","2632","14","17"
"1","2633","14","17"
"1","2634","14","17"
"1","2635","14","17"
"1","2636","14","17"
"1","2637","14","17"
"1","2638","14","17"
"1","2639","14","17"
"1","2640","14","17"
"1","2641","14","17"
"1","2642","14","16"
"1","2643","14","16"
"1","2644","14","16"
"1","2645","14","17"
"1","2646","14","17"
"1","2647","14","17"
"1","2648","14","17"
"1","2649","14","17"
"1","2650","14","17"
"1","2651","14","17"
"1","2652","13","17"
"1","2653","13","17"
"1","2654","13","17"
"1","2655","13","17"
"1","2656","13","17"
"1","2657","13","17"
"1","2658","13","17"
"1","2659","13","17"
"1","2660","13","17"
"1","2661","13","17"
"1","2662","13","17"
"1","2663","13","17"
"1","2664","13","17"
"1","2665","13","17"
"1","2666","13","17"
"1","2667","13","17"
"1","2668","13","17"
"1","2669","13","17"
"1","2670","13","17"
"1","2671","13","17"
"1","2672","13","17"
"1","2673","13","17"
"1","2674","13","17"
"1","2675","13","17"
"1","2676","13","17"
"1","2677","13","17"
"1","2678","13","17"
"1","2679","12","17"
"1","2680","13","17"
"1","2681","13","17"
"1","2682","13","17"
"1","2683","13","17"
"1","2684","13","17"
"1","2685","13","18"
"1","2686","13","18"
"1","2687","13","18"
"1","2688","13","18"
"1","2689","12","18"
"1","2690","12","17"
"1","2691","12","17"
"1","2692","13","18"
"1","2693","13","17"
"1","2694","13","17"
"1","2695","13","17"
"1","2696","13","17"
"1","2697","13","17"
"1","2698","13","17"
"1","2699","13","17"
"1","2700","13","17"
"1","2701","12","17"
"1","2702","13","17"
"1","2703","12","17"
"1","2704","12","17"
"1","2705","12","17"
"1","2706","12","17"
"1","2707","12","17"
"1","2708","12","17"
"1","2709","12","17"
"1","2710","12","18"
"1","2711","12","18"
"1","2712","12","17"
"1","2713","12","17"
"1","2714","12","17"
"1","2715","12","17"
"1","2716","12","17"
"1","2717","12","17"
"1","2718","12","17"
"1","2719","12","18"
"1","2720","12","17"
"1","2721","12","17"
"1","2722","12","17"
"1","2723","12","17"
"1","2724","12","17"
"1","2725","12","17"
"1","2726","12","17"
"1","2727","12","17"
"1","2728","12","17"
"1","2729","12","17"
"1","2730","12","17"
"1","2731","13","17"
"1","2732","13","17"
"1","2733","13","17"
"1","2734","13","17"
"1","2735","13","17"
"1","2736","13","17"
"1","2737","13","17"
"1","2738","13","17"
"1","2739","13","17"
"1","2740","13","17"
"1","2741","13","17"
"1","2742","13","17"
"1","2743","13","17"
"1","2744","13","17"
"1","2745","13","17"
"1","2746","13","17"
"1","2747","13","17"
"1","2748","13","17"
"1","2749","13","17"
"1","2750","13","17"
"1","2751","13","17"
"1","2752","13","17"
"1","2753","13","17"
"1","2754","13","17"
"1","2755","13","17"
"1","2756","13","17"
"1","2757","13","17"
"1","2758","13","18"
"1","2759","13","18"
"1","2760","13","18"
"1","2761","13","18"
"1","2762","13","18"
"1","2763","13","18"
"1","2764","13","17"
"1","2765","13","17"
"1","2766","13","17"
"1","2767","13","17"
"1","2768","13","17"
"1","2769","13","17"
"1","2770","13","17"
"1","2771","13","17"
"1","2772","13","17"
"1","2773","13","17"
"1","2774","13","17"
"1","2775","13","17"
"1","2776","13","17"
"1","2777","13","17"
"1","2778","13","17"
"1","2779","12","17"
"1","2780","12","17"
"1","2781","13","17"
"1","2782","12","17"
"1","2783","13","17"
"1","2784","13","17"
"1","2785","13","17"
"1","2786","13","17"
"1","2787","12","17"
"1","2788","12","17"
"1","2789","12","17"
"1","2790","12","17"
"1","2791","12","17"
"1","2792","12","17"
"1","2793","12","17"
"1","2794","12","17"
"1","2795","12","17"
"1","2796","12","17"
"1","2797","12","17"
"1","2798","12","17"
"1","2799","12","17"
"1","2800","12","17"
"1","2801","12","17"
"1","2802","12","17"
"1","2803","12","17"
"1","2804","12","17"
"1","2805","12","17"
"1","2806","12","17"
"1","2807","12","17"
"1","2808","12","17"
"1","2809","12","17"
"1","2810","12","17"
"1","2811","12","17"
"1","2812","13","17"
"1","2813","13","17"
"1","2814","13","17"
"1","2815","13","17"
"1","2816","13","17"
"1","2817","13","17"
"1","2818","13","17"
"1","2819","13","17"
"1","2820","13","17"
"1","2821","13","17"
"1","2822","13","17"
"1","2823","13","17"
"1","2824","13","17"
"1","2825","13","17"
"1","2826","13","17"
"1","2827","13","17"
"1","2828","13","17"
"1","2829","13","17"
"1","2830","13","17"
"1","2831","13","17"
"1","2832","13","17"
"1","2833","13","17"
"1","2834","13","16"
"1","2835","13","16"
"1","2836","13","17"
"1","2837","13","16"
"1","2838","13","16"
"1","2839","13","16"
"1","2840","13","16"
"1","2841","13","16"
"1","2842","13","16"
"1","2843","13","16"
"1","2844","13","16"
"1","2845","13","16"
"1","2846","13","16"
"1","2847","13","16"
"1","2848","13","16"
"1","2849","13","16"
"1","2850","13","16"
"1","2851","13","16"
"1","2852","13","16"
"1","2853","13","16"
"1","2854","13","16"
"1","2855","13","16"
"1","2856","13","16"
"1","2857","13","16"
"1","2858","13","16"
"1","2859","13","16"
"1","2860","13","16"
"1","2861","13","16"
"1","2862","13","16"
"1","2863","13","16"
"1","2864","14","16"
"1","2865","14","17"
"1","2866","14","17"
"1","2867","14","17"
"1","2868","14","17"
"1","2869","14","17"
"1","2870","14","17"
"1","2871","14","16"
"1","2872","14","16"
"1","2873","14","16"
"1","2874","14","16"
"1","2875","14","16"
"1","2876","14","16"
"1","2877","14","16"
"1","2878","14","16"
"1","2879","14","17"
"1","2880","14","17"
"1","2881","14","17"
"1","2882","14","17"
"1","2883","14","17"
"1","2884","13","17"
"1","2885","13","17"
"1","2886","13","17"
"1","2887","13","17"
"1","2888","13","17"
"1","2889","13","17"
"1","2890","13","17"
"1","2891","13","17"
"1","2892","13","17"
"1","2893","13","17"
"1","2894","13","17"
"1","2895","13","17"
"1","2896","13","17"
"1","2897","13","17"
"1","2898","13","17"
"1","2899","13","17"
"1","2900","13","17"
"1","2901","13","17"
"1","2902","13","17"
"1","2903","13","17"
"1","2904","13","17"
"1","2905","13","17"
"1","2906","14","17"
"1","2907","14","17"
"1","2908","14","17"
"1","2909","13","17"
"1","2910","13","17"
"1","2911","13","17"
"1","2912","13","17"
"1","2913","13","17"
"1","2914","13","17"
"1","2915","14","17"
"1","2916","14","16"
"1","2917","14","17"
"1","2918","14","17"
"1","2919","14","17"
"1","2920","13","17"
"1","2921","14","17"
"1","2922","14","17"
"1","2923","14","17"
"1","2924","14","17"
"1","2925","14","17"
"1","2926","14","17"
"1","2927","14","17"
"1","2928","14","17"
"1","2929","14","17"
"1","2930","14","17"
"1","2931","14","17"
"1","2932","14","17"
"1","2933","14","17"
"1","2934","14","17"
"1","2935","14","17"
"1","2936","14","17"
"1","2937","14","17"
"1","2938","14","17"
"1","2939","14","17"
"1","2940","14","17"
"1","2941","15","17"
"1","2942","14","17"
"1","2943","15","16"
"1","2944","14","17"
"1","2945","14","17"
"1","2946","14","17"
"1","2947","14","17"
"1","2948","14","17"
"1","2949","14","17"
"1","2950","15","17"
"1","2951","15","17"
"1","2952","15","17"
"1","2953","15","17"
"1","2954","15","16"
"1","2955","15","16"
"1","2956","15","16"
"1","2957","15","16"
"1","2958","15","16"
"1","2959","15","16"
"1","2960","15","16"
"1","2961","15","16"
"1","2962","15","16"
"1","2963","15","16"
"1","2964","15","16"
"1","2965","15","16"
"1","2966","15","16"
"1","2967","15","16"
"1","2968","15","16"
"1","2969","15","16"
"1","2970","15","16"
"1","2971","15","16"
"1","2972","15","16"
"1","2973","15","16"
"1","2974","15","16"
"1","2975","15","16"
"1","2976","15","16"
"1","2977","15","16"
"1","2978","15","16"
"1","2979","15","16"
"1","2980","15","16"
"1","2981","14","16"
"1","2982","14","16"
"1","2983","14","16"
"1","2984","14","16"
"1","2985","14","16"
"1","2986","14","16"
"1","2987","14","16"
"1","2988","14","16"
"1","2989","14","16"
"1","2990","14","16"
"1","2991","14","16"
"1","2992","14","16"
"1","2993","14","16"
"1","2994","14","16"
"1","2995","14","16"
"1","2996","14","16"
"1","2997","14","16"
"1","2998","14","16"
"1","2999","14","16"
"1","3000","14","16"
"1","3001","14","16"
"1","3002","14","16"
"1","3003","14","16"
"1","3004","14","16"
"1","3005","14","16"
"1","3006","14","16"
"1","3007","14","16"
"1","3008","14","16"
"1","3009","14","16"
"1","3010","14","16"
"1","3011","14","16"
"1","3012","14","16"
"1","3013","14","16"
"1","3014","14","16"
"1","3015","14","16"
"1","3016","14","16"
"1","3017","14","16"
"1","3018","14","16"
"1","3019","14","16"
"1","3020","14","16"
"1","3021","14","16"
"1","3022","14","16"
"1","3023","14","16"
"1","3024","14","16"
"1","3025","14","16"
"1","3026","14","16"
"1","3027","14","16"
"1","3028","14","16"
"1","3029","14","16"
"1","3030","14","16"
"1","3031","14","16"
"1","3032","14","16"
"1","3033","14","16"
"1","3034","14","16"
"1","3035","14","16"
"1","3036","14","16"
"1","3037","14","16"
"1","3038","14","16"
"1","3039","14","17"
"1","3040","14","17"
"1","3041","14","17"
"1","3042","14","16"
"1","3043","14","17"
"1","3044","14","17"
"1","3045","14","17"
"1","3046","14","17"
"1","3047","14","16"
"1","3048","14","16"
"1","3049","14","16"
"1","3050","14","16"
"1","3051","14","16"
"1","3052","14","17"
"1","3053","14","17"
"1","3054","14","16"
"1","3055","14","16"
"1","3056","14","16"
"1","3057","14","16"
"1","3058","14","16"
"1","3059","14","17"
"1","3060","14","17"
"1","3061","14","17"
"1","3062","14","17"
"1","3063","14","17"
"1","3064","14","17"
"1","3065","14","16"
"1","3066","14","16"
"1","3067","14","16"
"1","3068","14","16"
"1","3069","14","16"
"1","3070","14","16"
"1","3071","14","16"
"1","3072","14","16"
"1","3073","14","16"
"1","3074","14","16"
"1","3075","14","16"
"1","3076","14","16"
"1","3077","13","16"
"1","3078","13","16"
"1","3079","13","16"
"1","3080","13","16"
"1","3081","13","16"
"1","3082","13","16"
"1","3083","14","16"
"1","3084","14","16"
"1","3085","14","16"
"1","3086","14","16"
"1","3087","14","16"
"1","3088","14","16"
"1","3089","14","16"
"1","3090","14","16"
"1","3091","14","16"
"1","3092","14","16"
"1","3093","14","16"
"1","3094","14","16"
"1","3095","14","16"
"1","3096","14","16"
"1","3097","14","16"
"1","3098","14","16"
"1","3099","14","16"
"1","3100","14","16"
"1","3101","14","16"
"1","3102","14","15"
"1","3103","14","15"
"1","3104","14","15"
"1","3105","14","15"
"1","3106","14","15"
"1","3107","14","15"
"1","3108","14","15"
"1","3109","14","15"
"1","3110","14","16"
"1","3111","14","16"
"1","3112","14","16"
"1","3113","14","15"
"1","3114","14","15"
"1","3115","14","15"
"1","3116","14","15"
"1","3117","14","16"
"1","3118","14","15"
"1","3119","14","15"
"1","3120","14","15"
"1","3121","14","15"
"1","3122","14","15"
"1","3123","14","15"
"1","3124","14","16"
"1","3125","14","15"
"1","3126","14","15"
"1","3127","14","15"
"1","3128","14","15"
"1","3129","14","15"
"1","3130","14","15"
"1","3131","14","15"
"1","3132","14","15"
"1","3133","14","15"
"1","3134","14","15"
"1","3135","14","15"
"1","3136","14","15"
"1","3137","14","16"
"1","3138","14","16"
"1","3139","14","16"
"1","3140","14","16"
"1","3141","14","16"
"1","3142","14","16"
"1","3143","14","16"
"1","3144","14","16"
"1","3145","14","16"
"1","3146","14","16"
"1","3147","14","16"
"1","3148","14","16"
"1","3149","14","16"
"1","3150","14","16"
"1","3151","14","16"
"1","3152","15","16"
"1","3153","14","16"
"1","3154","15","16"
"1","3155","14","16"
"1","3156","14","16"
"1","3157","14","16"
"1","3158","14","16"
"1","3159","14","16"
"1","3160","14","16"
"1","3161","14","16"
"1","3162","14","15"
"1","3163","14","15"
"1","3164","14","15"
"1","3165","14","15"
"1","3166","14","15"
"1","3167","15","15"
"1","3168","14","15"
"1","3169","14","15"
"1","3170","14","15"
"1","3171","14","15"
"1","3172","14","15"
"1","3173","14","15"
"1","3174","14","15"
"1","3175","14","15"
"1","3176","14","15"
"1","3177","14","15"
"1","3178","14","15"
"1","3179","14","15"
"1","3180","14","15"
"1","3181","14","15"
"1","3182","14","16"
"1","3183","14","15"
"1","3184","14","15"
"1","3185","14","15"
"1","3186","14","15"
"1","3187","14","15"
"1","3188","14","15"
"1","3189","14","15"
"1","3190","14","15"
"1","3191","14","15"
"1","3192","14","15"
"1","3193","14","15"
"1","3194","14","15"
"1","3195","14","15"
"1","3196","14","15"
"1","3197","14","15"
"1","3198","14","15"
"1","3199","14","15"
"1","3200","14","15"
"1","3201","14","14"
"1","3202","14","15"
"1","3203","14","15"
"1","3204","14","14"
"1","3205","14","14"
"1","3206","14","14"
"1","3207","14","14"
"1","3208","14","14"
"1","3209","14","14"
"1","3210","14","14"
"1","3211","14","14"
"1","3212","14","15"
"1","3213","14","15"
"1","3214","14","14"
"1","3215","14","14"
"1","3216","14","14"
"1","3217","14","14"
"1","3218","14","14"
"1","3219","14","14"
"1","3220","14","14"
"1","3221","14","14"
"1","3222","14","14"
"1","3223","14","14"
"1","3224","14","14"
"1","3225","14","14"
"1","3226","14","14"
"1","3227","14","14"
"1","3228","14","14"
"1","3229","14","14"
"1","3230","14","14"
"1","3231","15","14"
"1","3232","15","14"
"1","3233","15","14"
"1","3234","15","15"
"1","3235","14","14"
"1","3236","15","14"
"1","3237","15","14"
"1","3238","15","14"
"1","3239","15","14"
"1","3240","15","14"
"1","3241","15","14"
"1","3242","15","14"
"1","3243","15","14"
"1","3244","15","14"
"1","3245","15","14"
"1","3246","15","14"
"1","3247","15","14"
"1","3248","15","14"
"1","3249","15","14"
"1","3250","15","14"
"1","3251","15","14"
"1","3252","15","14"
"1","3253","15","14"
"1","3254","15","14"
"1","3255","15","14"
"1","3256","15","14"
"1","3257","15","14"
"1","3258","15","14"
"1","3259","14","14"
"1","3260","15","14"
"1","3261","15","14"
"1","3262","15","14"
"1","3263","15","14"
"1","3264","15","14"
"1","3265","15","14"
"1","3266","15","14"
"1","3267","15","14"
"1","3268","15","14"
"1","3269","15","14"
"1","3270","15","14"
"1","3271","15","14"
"1","3272","15","14"
"1","3273","15","14"
"1","3274","15","14"
"1","3275","15","14"
"1","3276","15","14"
"1","3277","15","14"
"1","3278","15","14"
"1","3279","15","14"
"1","3280","15","14"
"1","3281","15","14"
"1","3282","15","14"
"1","3283","15","14"
"1","3284","15","14"
"1","3285","15","14"
"1","3286","15","14"
"1","3287","14","14"
"1","3288","14","14"
"1","3289","14","13"
"1","3290","14","13"
"1","3291","15","14"
"1","3292","14","14"
"1","3293","14","14"
"1","3294","14","14"
"1","3295","15","14"
"1","3296","15","14"
"1","3297","15","14"
"1","3298","15","14"
"1","3299","15","14"
"1","3300","15","14"
"1","3301","15","14"
"1","3302","15","13"
"1","3303","15","14"
"1","3304","15","14"
"1","3305","15","14"
"1","3306","15","14"
"1","3307","15","14"
"1","3308","15","14"
"1","3309","15","14"
"1","3310","15","14"
"1","3311","15","14"
"1","3312","15","14"
"1","3313","15","14"
"1","3314","15","14"
"1","3315","15","14"
"1","3316","15","14"
"1","3317","15","14"
"1","3318","15","14"
"1","3319","15","14"
"1","3320","15","14"
"1","3321","15","14"
"1","3322","15","14"
"1","3323","15","14"
"1","3324","15","14"
"1","3325","15","14"
"1","3326","15","14"
"1","3327","15","14"
"1","3328","15","14"
"1","3329","15","14"
"1","3330","15","14"
"1","3331","15","14"
"1","3332","15","14"
"1","3333","15","14"
"1","3334","15","14"
"1","3335","15","14"
"1","3336","15","14"
"1","3337","15","14"
"1","3338","15","14"
"1","3339","15","14"
"1","3340","15","14"
"1","3341","15","14"
"1","3342","15","15"
"1","3343","15","15"
"1","3344","15","14"
"1","3345","15","14"
"1","3346","15","14"
"1","3347","15","14"
"1","3348","15","14"
"1","3349","15","14"
"1","3350","15","14"
"1","3351","15","14"
"1","3352","15","14"
"1","3353","15","14"
"1","3354","15","14"
"1","3355","15","14"
"1","3356","15","14"
"1","3357","15","14"
"1","3358","14","14"
"1","3359","15","14"
"1","3360","15","15"
"1","3361","15","15"
"1","3362","15","15"
"1","3363","15","14"
"1","3364","15","15"
"1","3365","15","15"
"1","3366","14","15"
"1","3367","14","15"
"1","3368","14","15"
"1","3369","14","14"
"1","3370","14","15"
"1","3371","14","15"
"1","3372","14","15"
"1","3373","14","15"
"1","3374","14","15"
"1","3375","14","14"
"1","3376","14","14"
"1","3377","14","15"
"1","3378","14","14"
"1","3379","14","14"
"1","3380","14","14"
"1","3381","14","15"
"1","3382","14","15"
"1","3383","14","15"
"1","3384","14","15"
"1","3385","14","15"
"1","3386","14","14"
"1","3387","14","15"
"1","3388","14","15"
"1","3389","13","15"
"1","3390","13","15"
"1","3391","13","15"
"1","3392","13","15"
"1","3393","13","15"
"1","3394","13","15"
"1","3395","14","15"
"1","3396","13","15"
"1","3397","14","15"
"1","3398","14","15"
"1","3399","14","15"
"1","3400","14","15"
"1","3401","14","15"
"1","3402","14","15"
"1","3403","14","15"
"1","3404","14","15"
"1","3405","14","15"
"1","3406","14","15"
"1","3407","14","15"
"1","3408","14","15"
"1","3409","14","15"
"1","3410","14","15"
"1","3411","14","15"
"1","3412","14","15"
"1","3413","14","15"
"1","3414","14","15"
"1","3415","14","15"
"1","3416","14","15"
"1","3417","14","15"
"1","3418","14","15"
"1","3419","14","15"
"1","3420","14","15"
"1","3421","14","15"
"1","3422","14","15"
"1","3423","14","15"
"1","3424","14","15"
"1","3425","14","15"
"1","3426","14","15"
"1","3427","14","15"
"1","3428","14","15"
"1","3429","14","15"
"1","3430","14","15"
"1","3431","14","15"
"1","3432","14","15"
"1","3433","14","15"
"1","3434","14","15"
"1","3435","14","15"
"1","3436","14","15"
"1","3437","14","15"
"1","3438","14","15"
"1","3439","14","15"
"1","3440","14","15"
"1","3441","14","15"
"1","3442","14","15"
"1","3443","14","15"
"1","3444","14","15"
"1","3445","14","15"
"1","3446","14","15"
"1","3447","14","15"
"1","3448","14","14"
"1","3449","14","14"
"1","3450","14","14"
"1","3451","14","14"
"1","3452","14","14"
"1","3453","14","14"
"1","3454","14","14"
"1","3455","14","14"
"1","3456","14","14"
"1","3457","14","14"
"1","3458","14","14"
"1","3459","14","14"
"1","3460","13","14"
"1","3461","13","14"
"1","3462","13","14"
"1","3463","13","14"
"1","3464","13","14"
"1","3465","14","14"
"1","3466","13","14"
"1","3467","14","14"
"1","3468","14","14"
"1","3469","14","14"
"1","3470","14","14"
"1","3471","14","14"
"1","3472","14","14"
"1","3473","14","14"
"1","3474","14","14"
"1","3475","14","14"
"1","3476","14","14"
"1","3477","14","14"
"1","3478","14","14"
"1","3479","14","14"
"1","3480","14","14"
"1","3481","14","14"
"1","3482","14","13"
"1","3483","14","14"
"1","3484","14","14"
"1","3485","14","14"
"1","3486","14","14"
"1","3487","14","14"
"1","3488","14","14"
"1","3489","14","14"
"1","3490","14","14"
"1","3491","14","14"
"1","3492","14","14"
"1","3493","14","14"
"1","3494","14","14"
"1","3495","14","14"
"1","3496","14","14"
"1","3497","14","14"
"1","3498","14","14"
"1","3499","14","14"
"1","3500","14","14"
"1","3501","14","14"
"1","3502","14","14"
"1","3503","14","14"
"1","3504","14","14"
"1","3505","14","14"
"1","3506","14","14"
"1","3507","14","14"
"1","3508","14","14"
"1","3509","14","13"
"1","3510","14","14"
"1","3511","14","14"
"1","3512","13","14"
"1","3513","14","14"
"1","3514","14","14"
"1","3515","14","14"
"1","3516","13","14"
"1","3517","13","14"
"1","3518","13","14"
"1","3519","14","14"
"1","3520","14","13"
"1","3521","14","13"
"1","3522","14","14"
"1","3523","14","14"
"1","3524","14","14"
"1","3525","14","14"
"1","3526","14","14"
"1","3527","14","14"
"1","3528","14","14"
"1","3529","14","14"
"1","3530","14","14"
"1","3531","14","14"
"1","3532","14","14"
"1","3533","14","14"
"1","3534","14","14"
"1","3535","14","14"
"1","3536","14","14"
"1","3537","14","14"
"1","3538","14","14"
"1","3539","14","14"
"1","3540","14","14"
"1","3541","14","14"
"1","3542","14","14"
"1","3543","14","14"
"1","3544","14","14"
"1","3545","14","14"
"1","3546","14","14"
"1","3547","14","14"
"1","3548","14","14"
"1","3549","14","14"
"1","3550","14","14"
"1","3551","14","14"
"1","3552","14","14"
"1","3553","14","14"
"1","3554","14","14"
"1","3555","14","14"
"1","3556","14","14"
"1","3557","14","14"
"1","3558","14","14"
"1","3559","13","14"
"1","3560","13","14"
"1","3561","13","14"
"1","3562","13","14"
"1","3563","13","14"
"1","3564","14","14"
"1","3565","14","14"
"1","3566","14","14"
"1","3567","14","14"
"1","3568","14","14"
"1","3569","14","14"
"1","3570","14","14"
"1","3571","14","14"
"1","3572","14","14"
"1","3573","14","14"
"1","3574","14","14"
"1","3575","13","14"
"1","3576","13","14"
"1","3577","13","14"
"1","3578","13","14"
"1","3579","13","14"
"1","3580","13","14"
"1","3581","13","14"
"1","3582","13","14"
"1","3583","13","14"
"1","3584","13","14"
"1","3585","13","14"
"1","3586","13","14"
"1","3587","13","14"
"1","3588","14","14"
"1","3589","13","14"
"1","3590","14","14"
"1","3591","14","14"
"1","3592","14","14"
"1","3593","14","14"
"1","3594","14","15"
"1","3595","14","14"
"1","3596","14","14"
"1","3597","14","14"
"1","3598","14","14"
"1","3599","14","14"
"1","3600","14","14"
"1","3601","14","14"
"1","3602","14","14"
"1","3603","14","14"
"1","3604","14","14"
"1","3605","14","14"
"1","3606","14","14"
"1","3607","14","14"
"1","3608","14","14"
"1","3609","14","14"
"1","3610","14","14"
"1","3611","14","15"
"1","3612","14","15"
"1","3613","14","15"
"1","3614","14","15"
"1","3615","14","15"
"1","3616","14","15"
"1","3617","14","15"
"1","3618","14","15"
"1","3619","14","15"
"1","3620","14","15"
"1","3621","14","15"
"1","3622","14","15"
"1","3623","14","15"
"1","3624","15","15"
"1","3625","15","15"
"1","3626","15","15"
"1","3627","14","15"
"1","3628","14","15"
"1","3629","14","15"
"1","3630","14","15"
"1","3631","14","15"
"1","3632","14","15"
"1","3633","14","15"
"1","3634","14","15"
"1","3635","14","15"
"1","3636","14","15"
"1","3637","14","15"
"1","3638","14","15"
"1","3639","14","15"
"1","3640","14","15"
"1","3641","14","15"
"1","3642","14","14"
"1","3643","14","14"
"1","3644","14","14"
"1","3645","15","14"
"1","3646","14","14"
"1","3647","14","14"
"1","3648","14","14"
"1","3649","15","14"
"1","3650","15","14"
"1","3651","14","14"
"1","3652","15","15"
"1","3653","15","14"
"1","3654","15","14"
"1","3655","15","14"
"1","3656","15","14"
"1","3657","15","14"
"1","3658","15","14"
"1","3659","15","14"
"1","3660","15","14"
"1","3661","15","14"
"1","3662","15","14"
"1","3663","15","14"
"1","3664","15","14"
"1","3665","15","14"
"1","3666","15","14"
"1","3667","15","14"
"1","3668","14","14"
"1","3669","14","14"
"1","3670","14","14"
"1","3671","14","14"
"1","3672","14","14"
"1","3673","14","14"
"1","3674","14","14"
"1","3675","14","14"
"1","3676","14","14"
"1","3677","14","14"
"1","3678","14","14"
"1","3679","14","14"
"1","3680","14","14"
"1","3681","15","14"
"1","3682","15","14"
"1","3683","14","14"
"1","3684","14","14"
"1","3685","14","14"
"1","3686","14","14"
"1","3687","14","14"
"1","3688","14","14"
"1","3689","14","14"
"1","3690","15","14"
"1","3691","15","14"
"1","3692","15","14"
"1","3693","14","14"
"1","3694","14","14"
"1","3695","14","14"
"1","3696","14","14"
"1","3697","14","14"
"1","3698","15","14"
